Date_Time, Dallas_Digital, LM35_Analogue
2025-10-24 21:10:59.831140, 17.81, 16.11
2025-10-24 21:11:09.861649, 17.81, 17.09
2025-10-24 21:11:20.502378, 17.87, 16.11
2025-10-24 21:11:30.532894, 17.87, 17.09
2025-10-24 21:11:40.563447, 17.87, 16.11
2025-10-24 21:11:50.597890, 17.87, 16.11
2025-10-24 21:12:00.628431, 17.81, 16.11
2025-10-24 21:12:10.658995, 17.87, 17.09
2025-10-24 21:12:20.689497, 17.87, 15.63
2025-10-24 21:12:30.720031, 17.87, 16.11
2025-10-24 21:12:40.754510, 17.87, 16.60
2025-10-24 21:12:50.785041, 17.81, 16.60
2025-10-24 21:13:00.815595, 17.75, 16.11
2025-10-24 21:13:10.846188, 17.81, 16.60
2025-10-24 21:13:20.876633, 17.87, 16.11
2025-10-24 21:13:30.911124, 17.81, 16.11
2025-10-24 21:13:40.941670, 17.81, 16.11
2025-10-24 21:13:50.972207, 17.87, 16.11
2025-10-24 21:14:01.612978, 17.87, 16.11
2025-10-24 21:14:12.253709, 17.81, 16.60
2025-10-24 21:14:22.284259, 17.81, 17.09
2025-10-24 21:14:32.314809, 17.87, 16.60
2025-10-24 21:14:42.349237, 17.87, 16.11
2025-10-24 21:14:52.379810, 17.87, 16.11
2025-10-24 21:15:02.410361, 17.87, 16.11
2025-10-24 21:15:12.440832, 17.81, 17.09
2025-10-24 21:15:22.471387, 17.87, 16.60
2025-10-24 21:15:32.505864, 17.81, 17.09
2025-10-24 21:15:42.536426, 17.75, 16.11
2025-10-24 21:15:52.566753, 17.75, 16.60
2025-10-24 21:16:02.597386, 17.81, 17.09
2025-10-24 21:16:12.627873, 17.87, 16.60
2025-10-24 21:16:22.662443, 17.87, 16.60
2025-10-24 21:16:32.693009, 17.87, 16.11
2025-10-24 21:16:42.723584, 17.81, 16.60
2025-10-24 21:16:52.754082, 17.87, 16.60
2025-10-24 21:17:02.784561, 17.87, 15.63
2025-10-24 21:17:12.819121, 17.87, 16.60
2025-10-24 21:17:22.849604, 17.87, 16.60
2025-10-24 21:17:32.880177, 17.81, 17.09
2025-10-24 21:17:42.910522, 17.87, 15.63
2025-10-24 21:17:52.941093, 17.87, 16.60
2025-10-24 21:18:02.975543, 17.87, 16.11
2025-10-24 21:18:13.006224, 17.75, 16.11
2025-10-24 21:18:23.036768, 17.75, 16.11
2025-10-24 21:18:33.067305, 17.81, 17.09
2025-10-24 21:18:43.097729, 17.81, 15.63
2025-10-24 21:18:53.132280, 17.94, 16.60
2025-10-24 21:19:03.162897, 17.94, 16.11
2025-10-24 21:19:13.193341, 17.94, 16.11
2025-10-24 21:19:23.223932, 17.87, 17.58
2025-10-24 21:19:33.254308, 17.87, 17.58
2025-10-24 21:19:43.288844, 17.87, 17.09
2025-10-24 21:19:53.319417, 17.87, 17.09
2025-10-24 21:20:03.349948, 17.87, 17.09
2025-10-24 21:20:13.380433, 17.94, 16.60
2025-10-24 21:20:23.410929, 17.94, 17.09
2025-10-24 21:20:33.445448, 17.94, 16.11
2025-10-24 21:20:43.475977, 17.94, 17.09
2025-10-24 21:20:53.506529, 17.87, 16.11
2025-10-24 21:21:03.537129, 17.94, 16.60
2025-10-24 21:21:13.567605, 17.94, 16.11
2025-10-24 21:21:23.602083, 18.00, 16.11
2025-10-24 21:21:34.242849, 17.75, 16.11
2025-10-24 21:21:44.273388, 17.75, 16.60
2025-10-24 21:21:54.914185, 17.87, 16.11
2025-10-24 21:22:04.944689, 17.87, 16.11
2025-10-24 21:22:14.975231, 17.94, 16.11
2025-10-24 21:22:25.009695, 17.94, 16.60
2025-10-24 21:22:35.040253, 17.87, 16.60
2025-10-24 21:22:45.070769, 17.81, 16.11
2025-10-24 21:22:55.101317, 17.81, 16.11
2025-10-24 21:23:05.131672, 17.87, 16.11
2025-10-24 21:23:15.166228, 17.87, 16.60
2025-10-24 21:23:25.196787, 17.94, 16.60
2025-10-24 21:23:35.227308, 17.87, 15.63
2025-10-24 21:23:45.257840, 17.81, 17.09
2025-10-24 21:23:55.288400, 17.87, 16.11
2025-10-24 21:24:05.322899, 17.94, 17.58
2025-10-24 21:24:15.353404, 17.87, 17.09
2025-10-24 21:24:25.383908, 17.94, 16.60
2025-10-24 21:24:35.414484, 17.87, 17.09
2025-10-24 21:24:45.444993, 17.87, 16.11
2025-10-24 21:24:55.479469, 17.87, 16.11
2025-10-24 21:25:05.510036, 17.87, 16.60
2025-10-24 21:25:15.540530, 17.87, 17.09
2025-10-24 21:25:25.571159, 17.81, 15.63
2025-10-24 21:25:35.601580, 17.75, 16.60
2025-10-24 21:25:46.242448, 17.69, 15.63
2025-10-24 21:25:56.276692, 17.69, 16.60
2025-10-24 21:26:06.307358, 17.62, 16.11
2025-10-24 21:26:16.337877, 17.62, 16.60
2025-10-24 21:26:26.368408, 17.69, 15.63
2025-10-24 21:26:36.398957, 17.75, 15.63
2025-10-24 21:26:46.433454, 17.62, 16.60
2025-10-24 21:26:56.463948, 17.62, 15.63
2025-10-24 21:27:06.494491, 17.69, 15.14
2025-10-24 21:27:16.525085, 17.69, 16.60
2025-10-24 21:27:26.555579, 17.75, 16.60
2025-10-24 21:27:36.590077, 17.81, 16.11
2025-10-24 21:27:46.620502, 17.81, 16.60
2025-10-24 21:27:56.651085, 17.75, 16.60
2025-10-24 21:28:06.681609, 17.75, 15.63
2025-10-24 21:28:16.712168, 17.62, 15.63
2025-10-24 21:28:27.352889, 17.69, 15.63
2025-10-24 21:28:37.387445, 17.69, 16.11
2025-10-24 21:28:47.417898, 17.69, 16.11
2025-10-24 21:28:57.448451, 17.69, 16.11
2025-10-24 21:29:07.478977, 17.69, 16.11
2025-10-24 21:29:17.509529, 17.75, 17.09
2025-10-24 21:29:27.539995, 17.81, 15.63
2025-10-24 21:29:37.574482, 17.75, 16.11
2025-10-24 21:29:47.605027, 17.75, 16.60
2025-10-24 21:29:57.635554, 17.81, 16.60
2025-10-24 21:30:07.666093, 17.81, 16.60
2025-10-24 21:30:17.696584, 17.81, 16.11
2025-10-24 21:30:27.731113, 17.81, 16.11
2025-10-24 21:30:37.761624, 17.81, 16.60
2025-10-24 21:30:47.792205, 17.75, 15.63
2025-10-24 21:30:57.822654, 17.69, 16.60
2025-10-24 21:31:08.463445, 17.62, 16.11
2025-10-24 21:31:18.493964, 17.62, 16.60
2025-10-24 21:31:28.528322, 17.69, 15.63
2025-10-24 21:31:38.558996, 17.75, 16.11
2025-10-24 21:31:48.589540, 17.75, 16.11
2025-10-24 21:31:58.620075, 17.75, 15.63
2025-10-24 21:32:08.650499, 17.75, 15.63
2025-10-24 21:32:18.684990, 17.56, 16.11
2025-10-24 21:32:28.715558, 17.56, 16.60
2025-10-24 21:32:39.356358, 17.69, 16.11
2025-10-24 21:32:49.386864, 17.69, 15.63
2025-10-24 21:33:00.027425, 17.56, 16.60
2025-10-24 21:33:10.058122, 17.56, 16.11
2025-10-24 21:33:20.698947, 17.56, 15.63
2025-10-24 21:33:30.729468, 17.56, 16.60
2025-10-24 21:33:41.374188, 17.50, 15.63
2025-10-24 21:33:51.404629, 17.50, 16.11
2025-10-24 21:34:02.045509, 17.69, 16.60
2025-10-24 21:34:12.076013, 17.69, 16.11
2025-10-24 21:34:22.716788, 17.62, 15.63
2025-10-24 21:34:32.747243, 17.62, 16.11
2025-10-24 21:34:43.388127, 17.62, 16.60
2025-10-24 21:34:53.418605, 17.62, 15.63
2025-10-24 21:35:04.059393, 17.56, 16.11
2025-10-24 21:35:14.093865, 17.56, 15.63
2025-10-24 21:35:24.734537, 17.56, 16.60
2025-10-24 21:35:34.765147, 17.56, 15.63
2025-10-24 21:35:45.405868, 17.50, 16.11
2025-10-24 21:35:55.436356, 17.50, 15.14
2025-10-24 21:36:06.077141, 17.50, 15.63
2025-10-24 21:36:16.107541, 17.50, 15.14
2025-10-24 21:36:26.748392, 17.56, 16.60
2025-10-24 21:36:36.782824, 17.56, 16.60
2025-10-24 21:36:47.423563, 17.50, 16.11
2025-10-24 21:36:57.454032, 17.50, 16.60
2025-10-24 21:37:08.094825, 17.62, 17.09
2025-10-24 21:37:18.125294, 17.62, 16.11
2025-10-24 21:37:28.766025, 17.62, 16.60
2025-10-24 21:37:38.796534, 17.62, 16.11
2025-10-24 21:37:49.437260, 17.56, 15.63
2025-10-24 21:37:59.467769, 17.56, 16.11
2025-10-24 21:38:10.108516, 17.69, 17.09
2025-10-24 21:38:20.142952, 17.69, 16.11
2025-10-24 21:38:30.783725, 17.69, 16.11
2025-10-24 21:38:40.814246, 17.69, 15.63
2025-10-24 21:38:51.455012, 17.69, 16.60
2025-10-24 21:39:01.485520, 17.69, 16.60
2025-10-24 21:39:12.126211, 17.75, 16.60
2025-10-24 21:39:22.156780, 17.75, 15.63
2025-10-24 21:39:32.797440, 17.75, 15.63
2025-10-24 21:39:42.831988, 17.75, 16.11
2025-10-24 21:39:52.862478, 17.62, 16.11
2025-10-24 21:40:02.893013, 17.50, 16.11
2025-10-24 21:40:12.923511, 17.56, 16.11
2025-10-24 21:40:22.954007, 17.69, 16.11
2025-10-24 21:40:32.984528, 17.69, 16.11
2025-10-24 21:40:43.018986, 17.75, 16.11
2025-10-24 21:40:53.049505, 17.75, 16.11
2025-10-24 21:41:03.080084, 17.81, 16.11
2025-10-24 21:41:13.110506, 17.69, 16.60
2025-10-24 21:41:23.141041, 17.69, 16.60
2025-10-24 21:41:33.175507, 17.75, 16.11
2025-10-24 21:41:43.206023, 17.75, 16.60
2025-10-24 21:41:53.236550, 17.75, 16.60
2025-10-24 21:42:03.267099, 17.81, 16.60
2025-10-24 21:42:13.297570, 17.81, 17.09
2025-10-24 21:42:23.331975, 17.81, 16.11
2025-10-24 21:42:33.362546, 17.75, 16.11
2025-10-24 21:42:43.393041, 17.81, 16.11
2025-10-24 21:42:53.423594, 17.81, 16.11
2025-10-24 21:43:03.454136, 17.75, 16.11
2025-10-24 21:43:13.488581, 17.62, 16.60
2025-10-24 21:43:23.519138, 17.69, 15.63
2025-10-24 21:43:34.159730, 17.56, 15.63
2025-10-24 21:43:44.190348, 17.56, 17.09
2025-10-24 21:43:54.831226, 17.69, 16.11
2025-10-24 21:44:04.861606, 17.69, 16.11
2025-10-24 21:44:15.502351, 17.56, 16.11
2025-10-24 21:44:25.532870, 17.56, 16.60
2025-10-24 21:44:36.173618, 17.56, 16.11
2025-10-24 21:44:46.208115, 17.56, 16.11
2025-10-24 21:44:56.238622, 17.62, 16.60
2025-10-24 21:45:06.269124, 17.69, 16.11
2025-10-24 21:45:16.299617, 17.69, 16.11
2025-10-24 21:45:26.330266, 17.69, 16.11
2025-10-24 21:45:36.364622, 17.69, 16.11
2025-10-24 21:45:46.395190, 17.75, 16.11
2025-10-24 21:45:56.425680, 17.75, 16.60
2025-10-24 21:46:07.066564, 17.75, 15.14
2025-10-24 21:46:17.096914, 17.75, 17.09
2025-10-24 21:46:27.737741, 17.75, 16.11
2025-10-24 21:46:37.768233, 17.75, 16.11
2025-10-24 21:46:48.412908, 17.81, 16.60
2025-10-24 21:46:58.443459, 17.81, 16.11
2025-10-24 21:47:08.473987, 17.56, 16.11
2025-10-24 21:47:18.504459, 17.69, 16.60
2025-10-24 21:47:28.534976, 17.75, 15.63
2025-10-24 21:47:38.565474, 17.75, 15.63
2025-10-24 21:47:48.599873, 17.75, 16.60
2025-10-24 21:47:58.630549, 17.75, 16.11
2025-10-24 21:48:08.661038, 17.75, 16.60
2025-10-24 21:48:18.691528, 17.81, 17.09
2025-10-24 21:48:28.722099, 17.81, 16.11
2025-10-24 21:48:38.756509, 17.81, 16.11
2025-10-24 21:48:48.786903, 17.87, 16.11
2025-10-24 21:48:58.817595, 17.75, 16.11
2025-10-24 21:49:08.848108, 17.75, 15.63
2025-10-24 21:49:18.878628, 17.75, 16.60
2025-10-24 21:49:29.519333, 17.87, 16.11
2025-10-24 21:49:39.553754, 17.87, 16.11
2025-10-24 21:49:49.584389, 17.81, 16.60
2025-10-24 21:49:59.614944, 17.75, 16.11
2025-10-24 21:50:09.645385, 17.69, 16.60
2025-10-24 21:50:19.675928, 17.75, 16.11
2025-10-24 21:50:29.710406, 17.75, 17.09
2025-10-24 21:50:39.740926, 17.75, 16.11
2025-10-24 21:50:49.771522, 17.75, 16.60
2025-10-24 21:50:59.801942, 17.81, 16.11
2025-10-24 21:51:09.832498, 17.81, 16.11
2025-10-24 21:51:19.866940, 17.87, 16.11
2025-10-24 21:51:29.897254, 17.87, 16.60
2025-10-24 21:51:39.927960, 17.87, 16.60
2025-10-24 21:51:49.958507, 17.87, 16.60
2025-10-24 21:51:59.989034, 17.87, 16.60
2025-10-24 21:52:10.023512, 17.87, 17.09
2025-10-24 21:52:20.053996, 17.87, 16.11
2025-10-24 21:52:30.084545, 17.87, 16.11
2025-10-24 21:52:40.115098, 17.87, 16.60
2025-10-24 21:52:50.145495, 17.87, 16.60
2025-10-24 21:53:00.180030, 17.75, 16.11
2025-10-24 21:53:10.210533, 17.75, 17.09
2025-10-24 21:53:20.851364, 17.69, 15.63
2025-10-24 21:53:30.881872, 17.69, 15.63
2025-10-24 21:53:40.912362, 17.62, 17.09
2025-10-24 21:53:50.942889, 17.69, 16.11
2025-10-24 21:54:00.977369, 17.81, 16.60
2025-10-24 21:54:11.007891, 17.75, 16.11
2025-10-24 21:54:21.038407, 17.81, 16.11
2025-10-24 21:54:31.068933, 17.81, 16.60
2025-10-24 21:54:41.099487, 17.81, 15.63
2025-10-24 21:54:51.133933, 17.81, 16.11
2025-10-24 21:55:01.164389, 17.81, 15.63
2025-10-24 21:55:11.194998, 17.81, 16.11
2025-10-24 21:55:21.225530, 17.87, 16.60
2025-10-24 21:55:31.255954, 17.87, 16.11
2025-10-24 21:55:41.290534, 17.87, 16.11
2025-10-24 21:55:51.321039, 17.87, 17.09
2025-10-24 21:56:01.961829, 17.87, 15.63
2025-10-24 21:56:11.992325, 17.87, 16.60
2025-10-24 21:56:22.022866, 17.87, 16.11
2025-10-24 21:56:32.053354, 17.87, 16.60
2025-10-24 21:56:42.087827, 17.87, 16.11
2025-10-24 21:56:52.118333, 17.87, 17.09
2025-10-24 21:57:02.148778, 17.87, 15.63
2025-10-24 21:57:12.179411, 17.87, 17.09
2025-10-24 21:57:22.209911, 17.87, 17.09
2025-10-24 21:57:32.244379, 17.81, 15.63
2025-10-24 21:57:42.274858, 17.81, 15.63
2025-10-24 21:57:52.305428, 17.81, 16.60
2025-10-24 21:58:02.335940, 17.87, 16.60
2025-10-24 21:58:12.366469, 17.87, 16.60
2025-10-24 21:58:22.400938, 17.94, 17.09
2025-10-24 21:58:32.431438, 17.94, 17.09
2025-10-24 21:58:43.072275, 17.75, 16.60
2025-10-24 21:58:53.102747, 17.75, 16.60
2025-10-24 21:59:03.133129, 17.81, 16.60
2025-10-24 21:59:13.163828, 17.75, 16.60
2025-10-24 21:59:23.198309, 17.81, 16.11
2025-10-24 21:59:33.228739, 17.75, 16.60
2025-10-24 21:59:43.259300, 17.87, 16.11
2025-10-24 21:59:53.289840, 17.81, 16.11
2025-10-24 22:00:03.320372, 17.75, 15.63
2025-10-24 22:00:13.354855, 17.81, 16.11
2025-10-24 22:00:23.385344, 17.87, 16.11
2025-10-24 22:00:33.415872, 17.87, 16.60
2025-10-24 22:00:43.446424, 17.81, 16.60
2025-10-24 22:00:53.476944, 17.81, 16.60
2025-10-24 22:01:03.511387, 17.81, 17.09
2025-10-24 22:01:13.541946, 17.69, 16.60
2025-10-24 22:01:23.572490, 17.81, 16.60
2025-10-24 22:01:33.602970, 17.81, 17.09
2025-10-24 22:01:43.633552, 17.81, 16.11
2025-10-24 22:01:53.664075, 17.81, 16.11
2025-10-24 22:02:03.698437, 17.81, 16.60
2025-10-24 22:02:13.729035, 17.81, 16.60
2025-10-24 22:02:23.759556, 17.87, 16.11
2025-10-24 22:02:33.790120, 17.87, 16.11
2025-10-24 22:02:43.820612, 17.94, 16.60
2025-10-24 22:02:53.855009, 17.81, 16.60
2025-10-24 22:03:03.885579, 17.81, 16.11
2025-10-24 22:03:13.916158, 17.81, 16.60
2025-10-24 22:03:23.946629, 17.87, 16.60
2025-10-24 22:03:33.977191, 17.87, 16.60
2025-10-24 22:03:44.617954, 17.94, 15.63
2025-10-24 22:03:54.652406, 17.94, 15.63
2025-10-24 22:04:04.682896, 17.94, 16.60
2025-10-24 22:04:14.713415, 17.94, 16.11
2025-10-24 22:04:24.744003, 17.87, 17.09
2025-10-24 22:04:34.774476, 17.87, 16.60
2025-10-24 22:04:44.808980, 17.81, 16.11
2025-10-24 22:04:54.839496, 17.81, 16.60
2025-10-24 22:05:04.870020, 17.81, 17.09
2025-10-24 22:05:14.900544, 17.81, 16.60
2025-10-24 22:05:24.931160, 17.87, 15.63
2025-10-24 22:05:34.965488, 17.87, 15.63
2025-10-24 22:05:44.996130, 17.69, 16.11
2025-10-24 22:05:55.026643, 17.75, 15.63
2025-10-24 22:06:05.057154, 17.69, 16.60
2025-10-24 22:06:15.087595, 17.69, 16.11
2025-10-24 22:06:25.728409, 17.75, 16.11
2025-10-24 22:06:35.762864, 17.75, 16.11
2025-10-24 22:06:45.793425, 17.75, 16.60
2025-10-24 22:06:55.823948, 17.75, 16.60
2025-10-24 22:07:05.854438, 17.81, 16.11
2025-10-24 22:07:15.884961, 17.81, 16.60
2025-10-24 22:07:25.919432, 17.81, 16.11
2025-10-24 22:07:35.949923, 17.81, 16.60
2025-10-24 22:07:45.980514, 17.62, 15.63
2025-10-24 22:07:56.010950, 17.69, 16.60
2025-10-24 22:08:06.041498, 17.75, 15.63
2025-10-24 22:08:16.076006, 17.81, 16.60
2025-10-24 22:08:26.106556, 17.81, 16.11
2025-10-24 22:08:36.137018, 17.69, 16.11
2025-10-24 22:08:46.167598, 17.69, 16.60
2025-10-24 22:08:56.198205, 17.75, 16.60
2025-10-24 22:09:06.838891, 17.87, 16.11
2025-10-24 22:09:16.873283, 17.87, 16.11
2025-10-24 22:09:26.903924, 17.81, 16.60
2025-10-24 22:09:36.934362, 17.75, 16.60
2025-10-24 22:09:46.964914, 17.69, 16.11
2025-10-24 22:09:56.995505, 17.75, 16.60
2025-10-24 22:10:07.029990, 17.81, 16.60
2025-10-24 22:10:17.060541, 17.81, 16.60
2025-10-24 22:10:27.090983, 17.81, 15.63
2025-10-24 22:10:37.121562, 17.81, 17.09
2025-10-24 22:10:47.151954, 17.81, 17.09
2025-10-24 22:10:57.186564, 17.87, 16.11
2025-10-24 22:11:07.217142, 17.87, 15.63
2025-10-24 22:11:17.247698, 17.81, 16.60
2025-10-24 22:11:27.278223, 17.81, 17.09
2025-10-24 22:11:37.308769, 17.75, 16.11
2025-10-24 22:11:47.343272, 17.81, 16.11
2025-10-24 22:11:57.373750, 17.87, 16.11
2025-10-24 22:12:07.404337, 17.87, 15.63
2025-10-24 22:12:17.434795, 17.87, 16.60
2025-10-24 22:12:27.465382, 17.87, 16.60
2025-10-24 22:12:37.495901, 17.87, 16.60
2025-10-24 22:12:47.530323, 17.81, 16.60
2025-10-24 22:12:58.171167, 17.81, 16.11
2025-10-24 22:13:08.201713, 17.81, 17.09
2025-10-24 22:13:18.232282, 17.81, 16.60
2025-10-24 22:13:28.262786, 17.81, 16.11
2025-10-24 22:13:38.293297, 17.81, 16.60
2025-10-24 22:13:48.327704, 17.87, 15.63
2025-10-24 22:13:58.358322, 17.87, 16.11
2025-10-24 22:14:08.388808, 17.87, 16.60
2025-10-24 22:14:18.419417, 17.87, 16.60
2025-10-24 22:14:28.449860, 17.87, 16.11
2025-10-24 22:14:38.484401, 17.81, 16.60
2025-10-24 22:14:48.514954, 17.81, 16.60
2025-10-24 22:14:58.545545, 17.75, 15.63
2025-10-24 22:15:08.575929, 17.75, 15.63
2025-10-24 22:15:18.606539, 17.69, 15.63
2025-10-24 22:15:28.640942, 17.69, 16.11
2025-10-24 22:15:39.281803, 17.62, 16.11
2025-10-24 22:15:49.312325, 17.62, 15.63
2025-10-24 22:15:59.953127, 17.69, 15.63
2025-10-24 22:16:09.983619, 17.69, 15.63
2025-10-24 22:16:20.624356, 17.87, 16.60
2025-10-24 22:16:30.654931, 17.87, 16.11
2025-10-24 22:16:40.689362, 17.81, 15.63
2025-10-24 22:16:50.719975, 17.81, 16.11
2025-10-24 22:17:00.750480, 17.87, 16.11
2025-10-24 22:17:10.781016, 17.81, 16.11
2025-10-24 22:17:20.811556, 17.81, 16.60
2025-10-24 22:17:30.846038, 17.81, 16.11
2025-10-24 22:17:40.876513, 17.69, 16.60
2025-10-24 22:17:51.517363, 17.87, 16.11
2025-10-24 22:18:01.547848, 17.87, 16.60
2025-10-24 22:18:11.578345, 17.81, 16.11
2025-10-24 22:18:21.608934, 17.81, 16.60
2025-10-24 22:18:31.643399, 17.75, 16.60
2025-10-24 22:18:41.673871, 17.75, 16.11
2025-10-24 22:18:51.704436, 17.81, 16.11
2025-10-24 22:19:01.734986, 17.81, 17.09
2025-10-24 22:19:11.765519, 17.81, 16.11
2025-10-24 22:19:21.800042, 17.87, 16.60
2025-10-24 22:19:31.830499, 17.81, 15.63
2025-10-24 22:19:41.860909, 17.75, 15.63
2025-10-24 22:19:51.891607, 17.69, 15.63
2025-10-24 22:20:01.922188, 17.69, 17.09
2025-10-24 22:20:11.952586, 17.75, 16.11
2025-10-24 22:20:21.987126, 17.81, 16.60
2025-10-24 22:20:32.627736, 17.87, 16.11
2025-10-24 22:20:42.658356, 17.87, 16.60
2025-10-24 22:20:52.688963, 17.87, 16.11
2025-10-24 22:21:02.719491, 17.87, 16.11
2025-10-24 22:21:12.749935, 17.87, 16.60
2025-10-24 22:21:22.784416, 17.87, 15.63
2025-10-24 22:21:32.815033, 17.87, 16.11
2025-10-24 22:21:42.845555, 17.87, 16.60
2025-10-24 22:21:52.876143, 17.87, 16.11
2025-10-24 22:22:02.906600, 17.87, 16.11
2025-10-24 22:22:12.941021, 17.87, 17.09
2025-10-24 22:22:22.971558, 17.87, 16.60
2025-10-24 22:22:33.002185, 17.87, 16.60
2025-10-24 22:22:43.032632, 17.87, 16.11
2025-10-24 22:22:53.063222, 17.87, 16.60
2025-10-24 22:23:03.097653, 17.87, 16.60
2025-10-24 22:23:13.128016, 17.87, 16.60
2025-10-24 22:23:23.158666, 17.81, 16.60
2025-10-24 22:23:33.189241, 17.81, 16.60
2025-10-24 22:23:43.219793, 17.81, 16.60
2025-10-24 22:23:53.254279, 17.75, 16.60
2025-10-24 22:24:03.284764, 17.75, 16.11
2025-10-24 22:24:13.315329, 17.87, 16.60
2025-10-24 22:24:23.345821, 17.87, 16.60
2025-10-24 22:24:33.376341, 17.87, 15.63
2025-10-24 22:24:43.410821, 17.81, 16.11
2025-10-24 22:24:53.441441, 17.87, 17.09
2025-10-24 22:25:03.471899, 17.87, 16.60
2025-10-24 22:25:13.502410, 17.81, 16.60
2025-10-24 22:25:23.533003, 17.81, 16.60
2025-10-24 22:25:33.567441, 17.87, 16.60
2025-10-24 22:25:43.598011, 17.81, 15.63
2025-10-24 22:25:53.628488, 17.81, 16.11
2025-10-24 22:26:03.658963, 17.87, 16.11
2025-10-24 22:26:13.689570, 17.87, 16.60
2025-10-24 22:26:23.724002, 17.87, 17.09
2025-10-24 22:26:33.754550, 17.87, 16.11
2025-10-24 22:26:43.785074, 17.81, 16.60
2025-10-24 22:26:53.815591, 17.87, 15.63
2025-10-24 22:27:03.846151, 17.87, 16.11
2025-10-24 22:27:13.880597, 17.81, 15.63
2025-10-24 22:27:23.911169, 17.75, 16.11
2025-10-24 22:27:33.941645, 17.81, 16.11
2025-10-24 22:27:43.972197, 17.81, 17.09
2025-10-24 22:27:54.612942, 17.87, 16.11
2025-10-24 22:28:04.643486, 17.87, 16.60
2025-10-24 22:28:14.677992, 17.87, 16.11
2025-10-24 22:28:24.708505, 17.87, 16.60
2025-10-24 22:28:34.739031, 17.87, 16.60
2025-10-24 22:28:44.769538, 17.81, 17.09
2025-10-24 22:28:54.800110, 17.75, 16.60
2025-10-24 22:29:04.834529, 17.81, 16.11
2025-10-24 22:29:14.865139, 17.81, 16.11
2025-10-24 22:29:24.895578, 17.75, 15.63
2025-10-24 22:29:34.926167, 17.81, 16.60
2025-10-24 22:29:44.956547, 17.75, 15.63
2025-10-24 22:29:54.991142, 17.69, 16.11
2025-10-24 22:30:05.021677, 17.75, 15.63
2025-10-24 22:30:15.052245, 17.62, 16.60
2025-10-24 22:30:25.082724, 17.69, 15.63
2025-10-24 22:30:35.723489, 17.75, 16.11
2025-10-24 22:30:45.753994, 17.75, 16.60
2025-10-24 22:30:55.788493, 17.81, 16.11
2025-10-24 22:31:05.819082, 17.81, 15.63
2025-10-24 22:31:15.849565, 17.87, 16.60
2025-10-24 22:31:25.880089, 17.87, 16.11
2025-10-24 22:31:35.910637, 17.87, 16.11
2025-10-24 22:31:45.945097, 17.81, 16.60
2025-10-24 22:31:55.975662, 17.75, 15.63
2025-10-24 22:32:06.616292, 17.81, 15.63
2025-10-24 22:32:16.646887, 17.81, 16.60
2025-10-24 22:32:26.677423, 17.81, 15.63
2025-10-24 22:32:36.707922, 17.81, 16.11
2025-10-24 22:32:46.742470, 17.87, 16.11
2025-10-24 22:32:56.772987, 17.87, 16.11
2025-10-24 22:33:06.803451, 17.87, 16.60
2025-10-24 22:33:16.833973, 17.81, 16.60
2025-10-24 22:33:26.864507, 17.75, 16.60
2025-10-24 22:33:36.898977, 17.87, 15.63
2025-10-24 22:33:46.929447, 17.87, 16.60
2025-10-24 22:33:56.960034, 17.87, 17.09
2025-10-24 22:34:06.990514, 17.75, 15.63
2025-10-24 22:34:17.020926, 17.75, 16.11
2025-10-24 22:34:27.055607, 17.87, 16.11
2025-10-24 22:34:37.086105, 17.81, 16.60
2025-10-24 22:34:47.726846, 17.87, 16.11
2025-10-24 22:34:57.757342, 17.87, 16.60
2025-10-24 22:35:07.787974, 17.81, 17.09
2025-10-24 22:35:17.818450, 17.81, 15.63
2025-10-24 22:35:27.852930, 17.75, 16.11
2025-10-24 22:35:37.883434, 17.75, 16.60
2025-10-24 22:35:47.913982, 17.62, 16.60
2025-10-24 22:35:57.944504, 17.69, 15.63
2025-10-24 22:36:07.975040, 17.69, 16.60
2025-10-24 22:36:18.009521, 17.75, 15.63
2025-10-24 22:36:28.039992, 17.75, 16.11
2025-10-24 22:36:38.070589, 17.62, 15.63
2025-10-24 22:36:48.101153, 17.56, 16.11
2025-10-24 22:36:58.131548, 17.69, 16.11
2025-10-24 22:37:08.162008, 17.62, 15.63
2025-10-24 22:37:18.196659, 17.69, 16.11
2025-10-24 22:37:28.837353, 17.75, 16.11
2025-10-24 22:37:38.867900, 17.75, 16.60
2025-10-24 22:37:48.898428, 17.75, 16.11
2025-10-24 22:37:58.928960, 17.75, 16.60
2025-10-24 22:38:08.959456, 17.75, 16.11
2025-10-24 22:38:18.993930, 17.75, 16.60
2025-10-24 22:38:29.024480, 17.75, 16.60
2025-10-24 22:38:39.055012, 17.81, 16.60
2025-10-24 22:38:49.085529, 17.75, 16.11
2025-10-24 22:38:59.726279, 17.81, 16.60
2025-10-24 22:39:10.367122, 17.81, 16.11
2025-10-24 22:39:20.397576, 17.81, 16.11
2025-10-24 22:39:30.432011, 17.81, 16.11
2025-10-24 22:39:40.462595, 17.81, 16.11
2025-10-24 22:39:50.493183, 17.87, 16.60
2025-10-24 22:40:00.523640, 17.81, 16.60
2025-10-24 22:40:10.554188, 17.81, 16.60
2025-10-24 22:40:20.588621, 17.81, 16.11
2025-10-24 22:40:30.619295, 17.81, 16.60
2025-10-24 22:40:40.649719, 17.81, 16.11
2025-10-24 22:40:50.680237, 17.81, 16.11
2025-10-24 22:41:00.710762, 17.81, 16.60
2025-10-24 22:41:10.745234, 17.87, 17.09
